id	trueLen	effectiveLen	percentEffective
Gorai.010G205900	2416	2416	1
Gorai.010G206000	3250	3250	1
Gorai.010G206100	2208	2208	1
Gorai.010G206200	1305	1011	0.774712643678161
Gorai.010G206300	1991	1254	0.629834254143646
Gorai.010G206400	999	999	1
Gorai.010G206500	2107	1571	0.745609871855719
Gorai.010G206600	333	0	0
Gorai.010G206700	1642	1277	0.777710109622412
Gorai.010G206800	858	138	0.160839160839161
Gorai.010G206900	342	342	1
Gorai.010G207000	1337	1337	1
Gorai.010G207100	2839	2839	1
Gorai.010G207200	1914	1914	1
Gorai.010G207300	1989	1989	1
Gorai.010G207400	640	640	1
Gorai.010G207500	2013	2013	1
Gorai.010G207600	1604	1604	1
Gorai.010G207700	831	648	0.779783393501805
Gorai.010G207800	1915	1915	1
Gorai.010G207900	1152	1152	1
Gorai.010G208000	3114	3114	1
Gorai.010G208100	2297	2292	0.99782324771441
Gorai.010G208200	492	492	1
Gorai.010G208300	796	796	1
Gorai.010G208400	2293	2293	1
Gorai.010G208500	483	274	0.567287784679089
Gorai.010G208600	384	384	1
Gorai.010G208700	1044	1044	1
Gorai.010G208800	1592	1592	1
Gorai.010G208900	2490	2490	1
Gorai.010G209000	2152	2152	1
Gorai.010G209100	508	117	0.230314960629921
Gorai.010G209200	656	595	0.907012195121951
Gorai.010G209300	792	792	1
Gorai.010G209400	480	480	1
Gorai.010G209500	1671	1671	1
Gorai.010G209600	1535	787	0.512703583061889
Gorai.010G209700	1308	1308	1
Gorai.010G209800	2057	2057	1
Gorai.010G209900	1473	1473	1
Gorai.010G210000	1386	1386	1
Gorai.010G210100	2076	2076	1
Gorai.010G210200	1058	1058	1
Gorai.010G210300	3615	2904	0.803319502074689
Gorai.010G210400	2283	2283	1
Gorai.010G210500	2472	2472	1
Gorai.010G210600	315	0	0
Gorai.010G210700	1341	207	0.154362416107383
Gorai.010G210800	1611	1611	1
Gorai.010G210900	972	972	1
Gorai.010G211000	621	621	1
Gorai.010G211100	1773	1773	1
Gorai.010G211200	611	390	0.638297872340426
Gorai.010G211300	1000	1000	1
Gorai.010G211400	1743	1743	1
Gorai.010G211500	1632	1632	1
Gorai.010G211600	2067	1931	0.934204160619255
Gorai.010G211700	2376	1864	0.784511784511784
Gorai.010G211800	1985	1985	1
Gorai.010G211900	1986	1986	1
Gorai.010G212000	1494	1494	1
Gorai.010G212100	3315	3315	1
Gorai.010G212200	2134	2134	1
Gorai.010G212300	2413	2413	1
Gorai.010G212400	865	865	1
Gorai.010G212500	2552	2552	1
Gorai.010G212600	2892	2892	1
Gorai.010G212700	2251	2251	1
Gorai.010G212800	4324	4324	1
Gorai.010G212900	5586	5586	1
Gorai.010G213000	2177	2177	1
Gorai.010G213100	2213	2213	1
Gorai.010G213200	765	765	1
Gorai.010G213300	1707	1707	1
Gorai.010G213400	1221	1221	1
Gorai.010G213500	889	889	1
Gorai.010G213600	960	960	1
Gorai.010G213700	997	997	1
Gorai.010G213800	1408	1408	1
Gorai.010G213900	1217	1217	1
Gorai.010G214000	1901	1901	1
Gorai.010G214100	1580	1580	1
Gorai.010G214200	1104	1104	1
Gorai.010G214300	903	903	1
Gorai.010G214400	1428	1428	1
Gorai.010G214500	1700	1700	1
Gorai.010G214600	2322	2322	1
Gorai.010G214700	1062	786	0.740112994350282
Gorai.010G214800	282	188	0.666666666666667
Gorai.010G214900	1349	1349	1
Gorai.010G215000	1125	1125	1
Gorai.010G215100	675	675	1
Gorai.010G215200	1641	1641	1
Gorai.010G215300	1365	1365	1
Gorai.010G215400	1118	1118	1
Gorai.010G215500	2409	2409	1
Gorai.010G215600	1206	1206	1
Gorai.010G215700	808	808	1
Gorai.010G215800	1083	1083	1
Gorai.010G215900	2469	2469	1
Gorai.010G216000	1789	1789	1
Gorai.010G216100	1799	1799	1
Gorai.010G216200	2282	2282	1
Gorai.010G216300	2557	2557	1
Gorai.010G216400	2463	2463	1
Gorai.010G216500	3870	3870	1
Gorai.010G216600	6790	6790	1
Gorai.010G216700	1302	1302	1
Gorai.010G216800	2269	2269	1
Gorai.010G216900	204	204	1
Gorai.010G217000	1434	1434	1
Gorai.010G217100	2615	2615	1
Gorai.010G217200	2108	2108	1
Gorai.010G217300	3501	3501	1
Gorai.010G217400	528	528	1
Gorai.010G217500	1137	629	0.553210202286719
Gorai.010G217600	969	831	0.857585139318885
Gorai.010G217700	1158	960	0.829015544041451
Gorai.010G217800	938	748	0.797441364605544
Gorai.010G217900	1756	1756	1
Gorai.010G218000	2410	2410	1
Gorai.010G218100	752	752	1
Gorai.010G218200	736	736	1
Gorai.010G218300	2146	2146	1
Gorai.010G218400	3732	3732	1
Gorai.010G218500	1552	1552	1
Gorai.010G218600	576	576	1
Gorai.010G218700	1575	1575	1
Gorai.010G218800	1141	1141	1
Gorai.010G218900	2222	2222	1
Gorai.010G219000	2827	2827	1
Gorai.010G219100	2653	2653	1
Gorai.010G219200	1176	1176	1
Gorai.010G219300	643	643	1
Gorai.010G219400	411	411	1
Gorai.010G219500	2091	2091	1
Gorai.010G219600	973	973	1
Gorai.010G219700	2462	2462	1
Gorai.010G219800	1884	1884	1
Gorai.010G219900	2787	2787	1
Gorai.010G220000	1915	1915	1
Gorai.010G220100	1910	1910	1
Gorai.010G220200	1976	1976	1
Gorai.010G220300	2116	2116	1
Gorai.010G220400	807	564	0.698884758364312
Gorai.010G220500	1243	1243	1
Gorai.010G220600	2734	2734	1
Gorai.010G220700	1984	1984	1
Gorai.010G220800	2466	2466	1
Gorai.010G220900	813	813	1
Gorai.010G221000	888	888	1
Gorai.010G221100	1198	1198	1
Gorai.010G221200	246	246	1
Gorai.010G221300	2384	2292	0.961409395973154
Gorai.010G221400	1620	1620	1
Gorai.010G221500	1605	1605	1
Gorai.010G221600	1141	1141	1
Gorai.010G221700	1932	1932	1
Gorai.010G221800	1050	1050	1
Gorai.010G221900	3408	3408	1
Gorai.010G222000	2784	2784	1
Gorai.010G222100	6285	6285	1
Gorai.010G222200	1461	1461	1
Gorai.010G222300	1579	1579	1
Gorai.010G222400	1418	1418	1
Gorai.010G222500	1785	1785	1
Gorai.010G222600	1467	1467	1
Gorai.010G222700	837	837	1
Gorai.010G222800	357	357	1
Gorai.010G222900	955	955	1
Gorai.010G223000	1845	1845	1
Gorai.010G223100	677	677	1
Gorai.010G223200	2525	2525	1
Gorai.010G223300	2205	2205	1
Gorai.010G223400	714	714	1
Gorai.010G223500	2346	2346	1
Gorai.010G223600	4713	4713	1
Gorai.010G223700	512	512	1
Gorai.010G223800	2027	2027	1
Gorai.010G223900	1371	1371	1
Gorai.010G224000	4198	4198	1
Gorai.010G224100	609	609	1
Gorai.010G224200	5447	5447	1
Gorai.010G224300	1968	1968	1
Gorai.010G224400	333	333	1
Gorai.010G224500	1602	1602	1
Gorai.010G224600	2037	2037	1
Gorai.010G224700	477	477	1
Gorai.010G224800	2075	2075	1
Gorai.010G224900	1364	1364	1
Gorai.010G225000	2499	2499	1
Gorai.010G225100	1990	1990	1
Gorai.010G225200	4552	4552	1
Gorai.010G225300	1146	1146	1
Gorai.010G225400	1259	1259	1
Gorai.010G225500	633	633	1
Gorai.010G225600	2475	2475	1
Gorai.010G225700	3168	3168	1
Gorai.010G225800	2789	2789	1
Gorai.010G225900	676	676	1
Gorai.010G226000	1666	1666	1
Gorai.010G226100	737	737	1
Gorai.010G226200	240	240	1
Gorai.010G226300	3163	3163	1
Gorai.010G226400	1129	1129	1
Gorai.010G226500	1481	1481	1
Gorai.010G226600	2345	2345	1
Gorai.010G226700	2106	2106	1
Gorai.010G226800	2547	2308	0.90616411464468
Gorai.010G226900	2405	2405	1
Gorai.010G227000	1003	1003	1
Gorai.010G227100	411	411	1
Gorai.010G227200	1736	1736	1
Gorai.010G227300	1382	1382	1
Gorai.010G227400	1464	1464	1
Gorai.010G227500	2405	2405	1
Gorai.010G227600	1938	1938	1
Gorai.010G227700	1357	1357	1
Gorai.010G227800	858	858	1
Gorai.010G227900	2020	2020	1
Gorai.010G228000	1959	1959	1
Gorai.010G228100	3095	3095	1
Gorai.010G228200	3492	3492	1
Gorai.010G228300	1419	1419	1
Gorai.010G228400	2325	2325	1
Gorai.010G228500	810	810	1
Gorai.010G228600	2505	2505	1
Gorai.010G228700	1268	1268	1
Gorai.010G228800	2535	2408	0.949901380670611
Gorai.010G228900	1203	1203	1
Gorai.010G229000	221	221	1
Gorai.010G229100	999	999	1
Gorai.010G229200	3481	3481	1
Gorai.010G229300	978	978	1
Gorai.010G229400	1167	1167	1
Gorai.010G229500	1524	1524	1
Gorai.010G229600	1550	1550	1
Gorai.010G229700	2117	2117	1
Gorai.010G229800	2738	2738	1
Gorai.010G229900	2588	2588	1
Gorai.010G230000	607	607	1
Gorai.010G230100	1227	1227	1
Gorai.010G230200	1371	0	0
Gorai.010G230300	1092	529	0.484432234432234
Gorai.010G230400	1371	0	0
Gorai.010G230500	1185	1185	1
Gorai.010G230600	3911	3911	1
Gorai.010G230700	1814	1814	1
Gorai.010G230800	2733	2733	1
Gorai.010G230900	948	948	1
Gorai.010G231000	972	972	1
Gorai.010G231100	1647	1647	1
Gorai.010G231200	2115	2115	1
Gorai.010G231300	1993	1993	1
Gorai.010G231400	1122	1122	1
Gorai.010G231500	868	868	1
Gorai.010G231600	852	852	1
Gorai.010G231700	1211	1211	1
Gorai.010G231800	1805	1805	1
Gorai.010G231900	2964	2964	1
Gorai.010G232000	195	195	1
Gorai.010G232100	513	513	1
Gorai.010G232200	468	468	1
Gorai.010G232300	765	765	1
Gorai.010G232400	3003	3003	1
Gorai.010G232500	1567	1567	1
Gorai.010G232600	1049	1049	1
Gorai.010G232700	1174	1174	1
Gorai.010G232800	607	607	1
Gorai.010G232900	2025	2025	1
Gorai.010G233000	645	645	1
Gorai.010G233100	583	583	1
Gorai.010G233200	837	305	0.364396654719235
Gorai.010G233300	525	17	0.0323809523809524
Gorai.010G233400	2613	2613	1
Gorai.010G233500	1542	1542	1
Gorai.010G233600	1748	1748	1
Gorai.010G233700	582	582	1
Gorai.010G233800	3524	3524	1
Gorai.010G233900	2180	2180	1
Gorai.010G234000	1609	1609	1
Gorai.010G234100	2774	2774	1
Gorai.010G234200	1504	1504	1
Gorai.010G234300	2672	2672	1
Gorai.010G234400	1663	1663	1
Gorai.010G234500	1460	1460	1
Gorai.010G234600	1045	1045	1
Gorai.010G234700	1400	1400	1
Gorai.010G234800	1682	1682	1
Gorai.010G234900	1353	847	0.626016260162602
Gorai.010G235000	1108	1108	1
Gorai.010G235100	2421	2421	1
Gorai.010G235200	1290	1290	1
Gorai.010G235300	2125	2125	1
Gorai.010G235400	1755	1755	1
Gorai.010G235500	1761	1761	1
Gorai.010G235600	1900	1900	1
Gorai.010G235700	1832	1832	1
Gorai.010G235800	297	297	1
Gorai.010G235900	3092	3092	1
Gorai.010G236000	705	705	1
Gorai.010G236100	1663	1663	1
Gorai.010G236200	1732	1732	1
Gorai.010G236300	1375	1375	1
Gorai.010G236400	1649	1649	1
Gorai.010G236500	1786	1786	1
Gorai.010G236600	740	740	1
Gorai.010G236700	1195	1195	1
Gorai.010G236800	902	902	1
Gorai.010G236900	1016	1016	1
Gorai.010G237000	1271	1271	1
Gorai.010G237100	1144	1144	1
Gorai.010G237200	1063	1063	1
Gorai.010G237300	2047	2047	1
Gorai.010G237400	950	950	1
Gorai.010G237500	1423	1423	1
Gorai.010G237600	1287	1287	1
Gorai.010G237700	375	375	1
Gorai.010G237800	231	231	1
Gorai.010G237900	1096	1096	1
Gorai.010G238000	840	840	1
Gorai.010G238100	2105	2105	1
Gorai.010G238200	1745	1745	1
Gorai.010G238300	2713	2713	1
Gorai.010G238400	1328	1328	1
Gorai.010G238500	1025	1025	1
Gorai.010G238600	2115	2115	1
Gorai.010G238700	1559	1559	1
Gorai.010G238800	975	975	1
Gorai.010G238900	1313	1313	1
Gorai.010G239000	2520	2520	1
Gorai.010G239100	449	449	1
Gorai.010G239200	893	893	1
Gorai.010G239300	456	456	1
Gorai.010G239400	3747	3747	1
Gorai.010G239500	2444	2444	1
Gorai.010G239600	1389	1389	1
Gorai.010G239700	1004	1004	1
Gorai.010G239800	967	967	1
Gorai.010G239900	2414	2414	1
Gorai.010G240000	1290	1290	1
Gorai.010G240100	357	357	1
Gorai.010G240200	1586	1586	1
Gorai.010G240300	1670	1670	1
Gorai.010G240400	747	747	1
Gorai.010G240500	333	333	1
Gorai.010G240600	2303	2303	1
Gorai.010G240700	1420	1420	1
Gorai.010G240800	2587	2587	1
Gorai.010G240900	4069	4069	1
Gorai.010G241000	2213	2213	1
Gorai.010G241100	1730	1730	1
Gorai.010G241200	3082	3082	1
Gorai.010G241300	1008	1008	1
Gorai.010G241400	1117	1117	1
Gorai.010G241500	1583	1583	1
Gorai.010G241600	1853	1853	1
Gorai.010G241700	1454	1454	1
Gorai.010G241800	2691	2691	1
Gorai.010G241900	1999	1999	1
Gorai.010G242000	530	530	1
Gorai.010G242100	826	826	1
Gorai.010G242200	2207	2207	1
Gorai.010G242300	593	593	1
Gorai.010G242400	1533	1533	1
Gorai.010G242500	1056	1056	1
Gorai.010G242600	1336	1336	1
Gorai.010G242700	2115	2115	1
Gorai.010G242800	1523	1523	1
Gorai.010G242900	1438	1438	1
Gorai.010G243000	1145	1145	1
Gorai.010G243100	1224	1224	1
Gorai.010G243200	1133	1133	1
Gorai.010G243300	506	506	1
Gorai.010G243400	1408	1408	1
Gorai.010G243500	5677	5677	1
Gorai.010G243600	1182	1182	1
Gorai.010G243700	1004	1004	1
Gorai.010G243800	1312	1312	1
Gorai.010G243900	2520	2520	1
Gorai.010G244000	1522	1522	1
Gorai.010G244100	4601	4601	1
Gorai.010G244200	800	800	1
Gorai.010G244300	2678	2678	1
Gorai.010G244400	1019	1019	1
Gorai.010G244500	1183	1172	0.990701606086221
Gorai.010G244600	2435	2435	1
Gorai.010G244700	2269	2269	1
Gorai.010G244800	829	829	1
Gorai.010G244900	1596	1596	1
Gorai.010G245000	1627	1627	1
Gorai.010G245100	656	656	1
Gorai.010G245200	1210	1210	1
Gorai.010G245300	2404	2404	1
Gorai.010G245400	2184	2184	1
Gorai.010G245500	2883	2883	1
Gorai.010G245600	3504	3504	1
Gorai.010G245700	904	904	1
Gorai.010G245800	1116	518	0.46415770609319
Gorai.010G245900	975	839	0.860512820512821
Gorai.010G246000	387	387	1
Gorai.010G246100	1154	1154	1
Gorai.010G246200	756	500	0.661375661375661
Gorai.010G246300	1342	1342	1
Gorai.010G246400	2102	2102	1
Gorai.010G246500	918	918	1
Gorai.010G246600	1214	1214	1
Gorai.010G246700	1375	1375	1
Gorai.010G246800	958	958	1
Gorai.010G246900	999	999	1
Gorai.010G247000	1430	1430	1
Gorai.010G247100	1814	1814	1
Gorai.010G247200	1494	1494	1
Gorai.010G247300	2183	2183	1
Gorai.010G247400	1242	1242	1
Gorai.010G247500	2761	2761	1
Gorai.010G247600	1914	1914	1
Gorai.010G247700	825	825	1
Gorai.010G247800	3801	3801	1
Gorai.010G247900	1423	1423	1
Gorai.010G248000	2256	2256	1
Gorai.010G248100	2146	2146	1
Gorai.010G248200	1081	1081	1
Gorai.010G248300	1963	1963	1
Gorai.010G248400	1761	1761	1
Gorai.010G248500	5799	5799	1
Gorai.010G248600	1876	1876	1
Gorai.010G248700	1894	1894	1
Gorai.010G248800	1036	1036	1
Gorai.010G248900	1581	1581	1
Gorai.010G249000	1167	1167	1
Gorai.010G249100	2674	2674	1
Gorai.010G249200	2156	2156	1
Gorai.010G249300	785	785	1
Gorai.010G249400	3294	3294	1
Gorai.010G249500	1180	1180	1
Gorai.010G249600	1377	1377	1
Gorai.010G249700	1520	1520	1
Gorai.010G249800	1755	1755	1
Gorai.010G249900	1197	1197	1
Gorai.010G250000	2252	2252	1
Gorai.010G250100	536	536	1
Gorai.010G250200	1034	1034	1
Gorai.010G250300	1791	1791	1
Gorai.010G250400	513	513	1
Gorai.010G250500	1890	1890	1
Gorai.010G250600	2533	2533	1
Gorai.010G250700	1081	1081	1
Gorai.010G250800	1201	1201	1
Gorai.010G250900	277	277	1
Gorai.010G251000	1294	1294	1
Gorai.010G251100	1000	1000	1
Gorai.010G251200	1700	1700	1
Gorai.010G251300	1033	1033	1
Gorai.010G251400	894	894	1
Gorai.010G251500	1209	1209	1
Gorai.010G251600	1266	1266	1
Gorai.010G251700	1269	1269	1
Gorai.010G251800	1266	1266	1
Gorai.010G251900	1215	1215	1
Gorai.010G252000	1140	526	0.46140350877193
Gorai.010G252100	1781	1781	1
Gorai.010G252200	1552	1552	1
Gorai.010G252300	832	832	1
Gorai.010G252400	1793	1793	1
Gorai.010G252500	705	705	1
Gorai.010G252600	679	679	1
Gorai.010G252700	1729	1729	1
Gorai.010G252800	324	324	1
Gorai.010G252900	765	765	1
Gorai.010G253000	935	935	1
Gorai.010G253100	1232	1232	1
Gorai.010G253200	1028	1028	1
Gorai.010G253300	1065	1065	1
Gorai.010G253400	2318	2318	1
Gorai.010G253500	1854	1854	1
Gorai.010G253600	3927	3927	1
Gorai.010G253700	1344	1344	1
Gorai.010G253800	3170	3170	1
Gorai.010G253900	1462	1462	1
Gorai.010G254000	1560	1560	1
Gorai.010G254100	216	216	1
Gorai.010G254200	666	666	1
Gorai.010G254300	2573	2573	1
Gorai.010G254400	924	924	1
Gorai.010G254500	898	898	1
Gorai.010G254600	1200	1200	1
Gorai.010G254700	3693	3693	1
Gorai.010G254800	959	959	1
Gorai.010G254900	1704	1704	1
Gorai.010G255000	3376	3376	1
Gorai.010G255100	2121	2121	1
Gorai.010G255200	1256	1256	1
Gorai.010G255300	1252	1252	1
Gorai.010G255400	4171	4171	1
Gorai.010G255500	2881	2881	1
Gorai.010G255600	2601	2601	1
Gorai.010G255700	2905	2905	1
Gorai.010G255800	2050	2050	1
Gorai.010G255900	927	927	1
Gorai.010G256000	552	552	1
Gorai.010G256100	339	339	1
Gorai.010G256200	1487	1487	1
Gorai.010G256300	1042	1042	1
Gorai.010G256400	1340	1340	1
Gorai.010G256500	2932	2932	1
Gorai.010G256600	687	687	1
Gorai.010G256700	2285	2285	1
Gorai.010G256800	1351	1351	1
Gorai.010G256900	5548	5548	1
Gorai.010G257000	330	330	1
Gorai.011G000100	1014	829	0.817554240631164
Gorai.011G000200	846	846	1
Gorai.011G000300	1458	1411	0.967764060356653
Gorai.011G000400	434	434	1
Gorai.011G000500	2240	2240	1
Gorai.011G000600	390	390	1
Gorai.011G000700	1263	1253	0.992082343626287
Gorai.011G000800	2563	2563	1
Gorai.011G000900	3214	3214	1
Gorai.011G001000	1979	1979	1
Gorai.011G001100	2845	2845	1
Gorai.011G001200	3261	3261	1
Gorai.011G001300	2003	2003	1
Gorai.011G001400	6522	6522	1
Gorai.011G001500	1957	1957	1
Gorai.011G001600	875	875	1
Gorai.011G001700	2593	2593	1
Gorai.011G001800	2166	2166	1
Gorai.011G001900	1920	1920	1
Gorai.011G002000	3200	3200	1
Gorai.011G002100	1505	1505	1
Gorai.011G002200	698	698	1
Gorai.011G002300	2224	2224	1
Gorai.011G002400	2021	2021	1
Gorai.011G002500	735	735	1
Gorai.011G002600	2674	2674	1
Gorai.011G002700	1770	1770	1
Gorai.011G002800	2037	2037	1
Gorai.011G002900	1096	1096	1
Gorai.011G003000	1831	1831	1
Gorai.011G003100	2415	2415	1
Gorai.011G003200	1756	1756	1
Gorai.011G003300	1961	1961	1
Gorai.011G003400	3081	3081	1
Gorai.011G003500	2060	2060	1
Gorai.011G003600	1198	1198	1
Gorai.011G003700	1465	1465	1
Gorai.011G003800	1639	1639	1
Gorai.011G003900	3300	3300	1
Gorai.011G004000	3062	3062	1
Gorai.011G004100	1690	1690	1
Gorai.011G004200	3369	3369	1
Gorai.011G004300	1908	1908	1
Gorai.011G004400	639	639	1
Gorai.011G004500	1004	1004	1
Gorai.011G004600	759	759	1
Gorai.011G004700	3106	3106	1
Gorai.011G004800	3873	3873	1
Gorai.011G004900	4191	4191	1
Gorai.011G005000	1789	1789	1
Gorai.011G005100	1564	1564	1
Gorai.011G005200	998	998	1
Gorai.011G005300	1047	1047	1
Gorai.011G005400	3855	3855	1
Gorai.011G005500	2115	2115	1
Gorai.011G005600	1936	1936	1
Gorai.011G005700	1616	1616	1
Gorai.011G005800	775	775	1
Gorai.011G005900	1806	1806	1
Gorai.011G006000	2833	2833	1
Gorai.011G006100	1749	1749	1
Gorai.011G006200	1417	1417	1
Gorai.011G006300	1873	1873	1
Gorai.011G006400	2049	2049	1
Gorai.011G006500	331	331	1
Gorai.011G006600	1668	1668	1
Gorai.011G006700	1197	1197	1
Gorai.011G006800	814	814	1
Gorai.011G006900	1518	1518	1
Gorai.011G007000	1593	1593	1
Gorai.011G007100	1734	1734	1
Gorai.011G007200	1605	1605	1
Gorai.011G007300	1600	1600	1
Gorai.011G007400	1632	1632	1
Gorai.011G007500	1720	1720	1
Gorai.011G007600	3915	3915	1
Gorai.011G007700	1590	1590	1
Gorai.011G007800	1744	1744	1
Gorai.011G007900	5163	5163	1
Gorai.011G008000	1604	1604	1
Gorai.011G008100	2803	2803	1
Gorai.011G008200	3669	3669	1
Gorai.011G008300	3152	3152	1
Gorai.011G008400	1977	1977	1
Gorai.011G008500	1326	1326	1
Gorai.011G008600	1280	1280	1
Gorai.011G008700	2860	2860	1
Gorai.011G008800	1553	1553	1
Gorai.011G008900	1071	1071	1
Gorai.011G009000	1664	1664	1
Gorai.011G009100	1806	1806	1
Gorai.011G009200	1350	1350	1
Gorai.011G009300	1746	1746	1
Gorai.011G009400	1566	1566	1
Gorai.011G009500	1186	1186	1
Gorai.011G009600	1393	1393	1
Gorai.011G009700	1342	1342	1
Gorai.011G009800	1812	1812	1
Gorai.011G009900	444	444	1
Gorai.011G010000	1843	1843	1
Gorai.011G010100	1185	1185	1
Gorai.011G010200	342	342	1
Gorai.011G010300	1357	1357	1
Gorai.011G010400	1300	1300	1
Gorai.011G010500	1898	1898	1
Gorai.011G010600	1810	1810	1
Gorai.011G010700	1188	1188	1
Gorai.011G010800	1002	1002	1
Gorai.011G010900	2007	2007	1
Gorai.011G011000	699	699	1
Gorai.011G011100	1784	1784	1
Gorai.011G011200	2520	2520	1
Gorai.011G011300	1212	1212	1
Gorai.011G011400	2138	2138	1
Gorai.011G011500	561	561	1
Gorai.011G011600	2331	2331	1
Gorai.011G011700	1895	1895	1
Gorai.011G011800	2918	2918	1
Gorai.011G011900	2287	2287	1
Gorai.011G012000	1060	1060	1
Gorai.011G012100	2329	2329	1
Gorai.011G012200	3017	3017	1
Gorai.011G012300	3785	3785	1
Gorai.011G012400	370	370	1
Gorai.011G012500	1272	1272	1
Gorai.011G012600	1279	1279	1
Gorai.011G012700	2106	2106	1
Gorai.011G012800	1995	1995	1
Gorai.011G012900	2024	2024	1
Gorai.011G013000	1189	1189	1
Gorai.011G013100	180	180	1
Gorai.011G013200	452	452	1
Gorai.011G013300	204	204	1
Gorai.011G013400	442	442	1
Gorai.011G013500	903	903	1
Gorai.011G013600	2071	2071	1
Gorai.011G013700	845	845	1
Gorai.011G013800	4110	4110	1
Gorai.011G013900	661	661	1
Gorai.011G014000	4410	4410	1
Gorai.011G014100	2049	2049	1
Gorai.011G014200	2090	2090	1
Gorai.011G014300	165	165	1
Gorai.011G014400	1705	1705	1
Gorai.011G014500	2300	2300	1
Gorai.011G014600	632	632	1
Gorai.011G014700	2021	2021	1
Gorai.011G014800	1863	1863	1
Gorai.011G014900	3218	3218	1
Gorai.011G015000	444	444	1
Gorai.011G015100	1321	1321	1
Gorai.011G015200	1247	1247	1
Gorai.011G015300	1843	1843	1
Gorai.011G015400	2818	2818	1
Gorai.011G015500	1611	1611	1
Gorai.011G015600	1695	1695	1
Gorai.011G015700	1782	1782	1
Gorai.011G015800	1847	1847	1
Gorai.011G015900	3511	3511	1
Gorai.011G016000	1521	1521	1
Gorai.011G016100	2682	2682	1
Gorai.011G016200	3149	3149	1
Gorai.011G016300	958	958	1
Gorai.011G016400	663	663	1
Gorai.011G016500	1257	1257	1
Gorai.011G016600	1570	1570	1
Gorai.011G016700	810	810	1
Gorai.011G016800	2358	2358	1
Gorai.011G016900	1667	1667	1
Gorai.011G017000	1062	1062	1
Gorai.011G017100	998	998	1
Gorai.011G017200	922	922	1
Gorai.011G017300	735	735	1
Gorai.011G017400	768	768	1
Gorai.011G017500	918	918	1
Gorai.011G017600	1993	1993	1
Gorai.011G017700	2345	2345	1
Gorai.011G017800	2506	2506	1
Gorai.011G017900	1851	1851	1
Gorai.011G018000	1615	1615	1
Gorai.011G018100	2428	2428	1
Gorai.011G018200	2095	2095	1
Gorai.011G018300	780	780	1
Gorai.011G018400	2268	2268	1
Gorai.011G018500	2059	2059	1
Gorai.011G018600	3392	3392	1
Gorai.011G018700	1009	1009	1
Gorai.011G018800	802	802	1
Gorai.011G018900	741	741	1
Gorai.011G019000	1424	1424	1
Gorai.011G019100	1309	1309	1
Gorai.011G019200	1859	1859	1
Gorai.011G019300	2660	2660	1
Gorai.011G019400	2002	2002	1
Gorai.011G019500	3261	3261	1
Gorai.011G019600	1458	782	0.536351165980796
Gorai.011G019700	1928	1928	1
Gorai.011G019800	1146	1146	1
Gorai.011G019900	617	617	1
Gorai.011G020000	653	653	1
Gorai.011G020100	1719	1719	1
Gorai.011G020200	1034	1034	1
Gorai.011G020300	1101	1101	1
Gorai.011G020400	3128	3128	1
Gorai.011G020500	3071	3071	1
Gorai.011G020600	503	503	1
Gorai.011G020700	371	371	1
Gorai.011G020800	393	393	1
Gorai.011G020900	1115	1115	1
Gorai.011G021000	733	733	1
Gorai.011G021100	1316	1316	1
Gorai.011G021200	1364	1364	1
Gorai.011G021300	980	980	1
Gorai.011G021400	1479	1479	1
Gorai.011G021500	1152	1152	1
Gorai.011G021600	1180	1180	1
Gorai.011G021700	1387	1387	1
Gorai.011G021800	2517	2517	1
Gorai.011G021900	1300	1300	1
Gorai.011G022000	1843	1843	1
Gorai.011G022100	1295	1295	1
Gorai.011G022200	1298	1298	1
Gorai.011G022300	924	924	1
Gorai.011G022400	3214	3214	1
Gorai.011G022500	2009	2009	1
Gorai.011G022600	2405	2405	1
Gorai.011G022700	2985	2985	1
Gorai.011G022800	1123	1123	1
Gorai.011G022900	1370	1370	1
Gorai.011G023000	2580	2580	1
Gorai.011G023100	1988	1988	1
Gorai.011G023200	1101	1101	1
Gorai.011G023300	2334	2334	1
Gorai.011G023400	1960	1960	1
Gorai.011G023500	1593	1593	1
Gorai.011G023600	866	866	1
Gorai.011G023700	1919	1919	1
Gorai.011G023800	1080	1080	1
Gorai.011G023900	2672	2672	1
Gorai.011G024000	3870	3870	1
Gorai.011G024100	1709	1709	1
Gorai.011G024200	2066	2066	1
Gorai.011G024300	2076	2076	1
Gorai.011G024400	3745	3745	1
Gorai.011G024500	3021	3021	1
Gorai.011G024600	1121	1121	1
Gorai.011G024700	1083	1083	1
Gorai.011G024800	724	724	1
Gorai.011G024900	1290	1290	1
Gorai.011G025000	1712	1712	1
Gorai.011G025100	1726	1726	1
Gorai.011G025200	585	585	1
Gorai.011G025300	633	633	1
Gorai.011G025400	2946	2946	1
Gorai.011G025500	1065	1065	1
Gorai.011G025600	477	477	1
Gorai.011G025700	1602	1602	1
Gorai.011G025800	2280	2280	1
Gorai.011G025900	4162	4162	1
Gorai.011G026000	1447	1447	1
Gorai.011G026100	4726	4726	1
Gorai.011G026200	1463	1463	1
Gorai.011G026300	1381	1381	1
Gorai.011G026400	1648	1648	1
Gorai.011G026500	1522	1522	1
Gorai.011G026600	1460	1460	1
Gorai.011G026700	1904	1904	1
Gorai.011G026800	1888	1888	1
Gorai.011G026900	3029	3029	1
Gorai.011G027000	540	540	1
Gorai.011G027100	2119	2119	1
Gorai.011G027200	1977	1977	1
